time_sec,laser_x,laser_y,laser_yaw,truth_x,truth_y,truth_yaw,laser_position_error_m,laser_yaw_error_deg
213.58,1.4044900759032373,2.142527372018248,-1.5899532161102978,1.4081784545702978,2.361247872539947,-1.560580397203953,0.2187515976756608,1.6829385557356338
213.68,1.4038684635089336,2.0916449839556854,-1.5897523521633043,1.4086892421696022,2.311250481753282,-1.560580397153978,0.21965840427769964,1.6714299021799197
213.78,1.4028636906280045,2.042222598968242,-1.5899664815678853,1.409197553712389,2.261253071854866,-1.5606012215791039,0.21912203420585052,1.6825054616615618
213.88000000000002,1.4024469012784049,2.0142903951064466,-1.5896238213961194,1.4094654255342174,2.234710143731407,-1.5606012215463267,0.22053146094519066,1.6628724818901335
213.98000000000002,1.4019932415325138,2.0138091141574694,-1.5893381754655944,1.4094664450265124,2.2346101489848174,-1.560601221546228,0.22092746717257775,1.6465061756416288
214.08,1.4019875775361592,2.0132069078311137,-1.5892514828239992,1.4094674645188074,2.2345101542382277,-1.5606012215461305,0.22142961766575184,1.6415390531689675
214.18,1.401649184235747,2.014254773827342,-1.5898992322886645,1.4094684840111025,2.234410159491638,-1.5606012215460314,0.2202942016621678,1.6786523636818207
214.28,1.402199297087877,2.013503848166872,-1.58964617961504,1.4094695035033975,2.2343101647450485,-1.5606012215459344,0.22092597253864524,1.6641535134942
214.38000000000002,1.402594172008621,2.0138672078992084,-1.5895489232353526,1.4094705229956925,2.234210169998459,-1.5606012215458376,0.22045023281813325,1.6585811334129317
214.48000000000002,1.4015076728858673,2.0120955153022306,-1.5892542006292831,1.4094715424879876,2.2341101752518693,-1.5606012215457385,0.2221574496873631,1.6416947719637298
214.58,1.4026591049433348,2.013202985896539,-1.589304166818599,1.4094725619802826,2.2340101805052797,-1.5606012215456408,0.22091229116501576,1.6445576237354778
214.68,1.403147427950329,2.0139462402810335,-1.5895938706572152,1.4094735814725776,2.23391018575869,-1.560601221545543,0.22005489662464797,1.6611564310025393
214.78,1.4024976519977441,2.01414929345177,-1.5896129706767332,1.4094746009648726,2.2338101910121004,-1.5606012215454448,0.21977167181850307,1.662250781515161
214.88000000000002,1.4029278483072305,2.0126900133167296,-1.5893487302829132,1.4094756204571677,2.233710196265511,-1.5606012215453473,0.22111715128148748,1.647110922177985
214.98000000000002,1.4027612345679903,2.0137339525557594,-1.589521537631822,1.4094766399494627,2.233610201518921,-1.5606012215452483,0.21997877517512418,1.657012053944971
215.08,1.4039498610468988,2.0139140842001195,-1.5898044937044051,1.4094776594417577,2.2335102067723316,-1.560601221545149,0.21966568599543304,1.6732242426972734
215.18,1.4028895591487576,2.0139890622046113,-1.5896391670633399,1.4094786789340528,2.233410212025742,-1.5606012215450509,0.2195200616990895,1.6637517239287822
215.28,1.4038659653085037,2.0132546614319127,-1.5898145796399958,1.4094796984263478,2.2333102172791524,-1.5606012215449518,0.22012714884528897,1.6738021242503593
215.38000000000002,1.4040983540659775,2.011869274278601,-1.5894735857424844,1.4094807179186428,2.2332102225325627,-1.5606012215448526,0.22140638024818846,1.6542646130889258
215.48000000000002,1.4030371770802788,2.0119574572675254,-1.5895550391206512,1.4094817374109379,2.233110227785973,-1.5606012215447533,0.22124665029292695,1.6589315478906526
215.58,1.4031871715418003,2.0119755885392463,-1.5895583367769042,1.4094827569032335,2.2330102330393835,-1.5606012215446539,0.22112428284642358,1.6591204896819314
215.68,1.401616985129665,2.0131825030999697,-1.590045690402692,1.409483776395533,2.232910238292794,-1.560601221544554,0.2198685152944564,1.6870437955757005
215.78,1.4028713467881484,2.0110165863400677,-1.589666158867147,1.4094847958878325,2.2328102435462043,-1.5606012215444551,0.22189223529873078,1.6652982404025116
215.88000000000002,1.4021574882903463,2.0114868815819418,-1.5896154262866833,1.409485815380132,2.2327102487996147,-1.560601221544355,0.2213447143734411,1.66239147766387
215.98000000000002,1.402770325851432,2.0119323900022024,-1.5897156018615337,1.4094868348724314,2.232610254053025,-1.5606012215442546,0.22078005157953592,1.668131115318846
216.08,1.40221696809647,2.0117243861702923,-1.5898855136617118,1.409487854364731,2.2325102593064354,-1.5606012215441543,0.22090556254566135,1.6778663443642727
216.18,1.4026482249870793,2.0105713254707713,-1.5894534669698313,1.4094888738570304,2.232410264559846,-1.5606012215440557,0.22194438351336593,1.6531118923725756
216.28,1.4033223070466574,2.010369831486965,-1.5893993270198237,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22205110043705562,1.6500099017382777
216.38000000000002,1.4036375239837613,2.012145790447852,-1.5896657360923647,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22026723199075302,1.6652740172188745
216.48000000000002,1.4032967575717794,2.010353081145268,-1.5894724191456049,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22206855535317355,1.6541977720611807
216.58,1.402830258559747,2.0099060102998973,-1.5891901862040345,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2225289245115732,1.638027015669636
216.68,1.4035239450342023,2.0110934800239373,-1.5895928581313494,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22132220509087824,1.6610984176331791
216.78,1.4025961802754197,2.0108109497055766,-1.5898398072494142,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22163154916044167,1.6752475598527687
216.88000000000002,1.4028805976083714,2.0110877478622804,-1.5899407347257764,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22134621028942164,1.681030278285226
216.98000000000002,1.402347972945964,2.010827359712739,-1.589652668188818,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2216230065715411,1.6645252814985572
217.08,1.4039744160572951,2.011507989361749,-1.5896703804830288,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22089614050474285,1.6655401212023346
217.18,1.4034355324562016,2.0113574950314965,-1.5896907360098413,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.22106068978169022,1.66670640697846
217.28,1.403966567772229,2.012305775893013,-1.5901387981706374,1.409489638476255,2.2323352684999036,-1.5606012215439826,0.2200988003757572,1.692378477751587
