x_m,y_m
1.381331,5.052806
1.381895,5.002831
1.383025,4.902785
1.384155,4.802739
1.385285,4.702693
1.386415,4.602647
1.387545,4.5026
1.388676,4.402554
1.389806,4.302508
1.390936,4.202462
1.392066,4.102416
1.393196,4.002369
1.394326,3.902323
1.395456,3.802277
1.396586,3.702231
1.397716,3.602184
1.398846,3.502138
1.399976,3.402105
