time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,lateral_only_x,lateral_only_y,lateral_only_yaw,lateral_only_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
0.0,0.00033345586936413236,0.0501547175218884,-0.04809614608938517,0.00033345586936413236,0.0501547175218884,-0.04809614608938517,0.048230477677578654,0.048230477677578654,0.00033345586936413236,0.0501547175218884,-0.04809614608938517,0.048230477677578654,0.001000057862677837,0.0010239665374492263,3.4074087739889256,0.0,0.0
0.01999999999998181,0.00013513735505994416,0.050138580986228636,-0.048096220244312704,0.0001351373550599442,0.050138580986228636,-0.048096220244312704,0.04821594914662109,0.04821594914662109,0.0001351373550599442,0.050138580986228636,-0.048096220244312704,0.04821594914662109,0.0010505273372186303,0.0010991514730695293,3.4074407739893258,0.0,0.0
0.060000000000002274,-0.0002689709527412497,0.05010591399920903,-0.048096192138427085,-0.00011440713416749712,0.053302179011062455,-0.044896192138425446,0.04818655874054655,0.05138146593418357,-0.00011512295604809047,0.053302213546173295,-0.04812647405577428,0.05138150627026822,0.0006385437752769095,0.0007529298840946253,0.0061519676460082395,0.00847188981465348,0.04259862282762065
0.09999999999999432,-0.0006830409576787527,0.05007272168669396,-0.048096186492216475,-0.0003727867634399553,0.05646387745722087,-0.04169618649221547,0.048156723770965,0.05454515481887324,-0.0003753459692295577,0.0564653333194691,-0.04812646840956367,0.054546631376988924,0.0007436158766642017,0.0009178060805776043,0.005953576461511506,0.005254402371246234,0.039398622827621285
0.12000000000000455,0.001769858644792001,0.04979311909046937,-0.047915331179423155,0.0021607685442855723,0.05779803166076726,-0.03991533117942134,0.047857248333855795,0.05585872941279515,0.0021544691635604196,0.05778380621835183,-0.04794561309677034,0.05584455549744367,0.0007937877604553761,0.0009786111049716916,0.005862060868863072,0.0037515910413411517,0.03779862282762047
0.1599999999999966,0.0021905042896650595,0.049712315852724724,-0.04791522486778188,0.0027414360711128013,0.060916624168368204,-0.0367152248677807,0.047773038198982716,0.05897251286176603,0.002728960358056697,0.06089928978964958,-0.04794550678512907,0.05895528017462346,0.0008962472292485361,0.0011666973173878011,0.005694389684366333,0.0005676768040051259,0.034598622827621106
0.19999999999998863,0.0025287985448952193,0.049755304585128834,-0.04781785296898544,0.003105682899215119,0.06154202799977913,-0.0334178529689849,0.04781328346846538,0.05959494373867701,0.003090839838613039,0.061432240758844896,-0.04784813488633263,0.05948528041500168,0.000997056861691721,0.0013635577618568715,0.005547198499869585,0.0,0.031398622827621736
0.21999999999999886,0.0026910838138958426,0.049719003777495975,-0.04781778930399616,0.003269459946025588,0.06151319510003866,-0.031817789303994794,0.04777566844688832,0.05956478428803513,0.0032531240082811987,0.06139593503691958,-0.04784807122134335,0.0594476604882044,0.001047467248101687,0.0014384259820440053,0.005481282907221163,0.0,0.02979862282762092
0.2599999999999909,0.003021273336887787,0.04964537460412566,-0.047817972988501996,0.0036026741770137983,0.06145476007174415,-0.028617972988501262,0.04769936533459233,0.05950365030485325,0.00358331130148921,0.06132229586481118,-0.04784825490584919,0.05937134739557222,0.0011508325787737991,0.0016425620749080218,0.00536481172272441,0.0,0.026598622827621553
0.29999999999998295,0.0027679244305578287,0.04917816099317585,-0.04807433404530314,0.0033709811860543376,0.06097643739348647,-0.02567433404530304,0.04723422059626882,0.05902722133171031,0.0033299482471514635,0.06085508992596623,-0.04810461596265033,0.05890621044377869,0.0012516457966285385,0.0018397251734003862,0.0052688205382276495,0.0,0.023398622827622187
0.3199999999999932,0.0028337498075752168,0.04913575787414562,-0.04807442035429998,0.0034386788659470915,0.060937092395073555,-0.024074420354299058,0.0471912853213063,0.05898732890091691,0.003395772340090925,0.06081268481363681,-0.04810470227164717,0.05886327318599009,0.001302056444057475,0.001914589782206291,0.005228504945579239,0.0,0.021798622827621367
0.3599999999999852,0.0029672033834425675,0.049049898136451685,-0.048074520254431256,0.0035759233891407838,0.06085743254118221,-0.020874520254430973,0.04710434669354699,0.05890655922569487,0.0035292233158996074,0.06072682103475209,-0.04810480217177845,0.05877633053824794,0.001405422380635667,0.0021187145017798493,0.005163233761082474,0.0,0.018598622827622004
0.4000000000000057,-0.000790016910298586,0.049134534711588636,-0.04833456542933012,-0.00018123206614733677,0.06076996500234645,-0.017934565429328204,0.04721943471123438,0.058849548257525496,-0.00022799441316109813,0.06081157138568461,-0.048364847346677314,0.05889153230720524,0.0015062339805205893,0.002315854889569141,0.005118442576585675,0.0,0.015398622827620369
0.4199999999999875,-0.001383655018351394,0.04912205553044046,-0.04833437216717985,-0.0007736763714046723,0.060730320602202174,-0.016334372167179385,0.0472117676853747,0.058814707228662534,-0.0008216328988352566,0.060799110181042275,-0.04836465408452704,0.0588838832603219,0.0015566447392810691,0.0023907258190747445,0.005103726983937301,0.0,0.013798622827621825
0.46000000000000796,-0.0025930587506970398,0.04909719284266429,-0.04833439632070302,-0.001980673676059101,0.06065011432057799,-0.013134396320700922,0.04719670866005025,0.058744286922194626,-0.0020310373835162503,0.060774284116341365,-0.04836467823805021,0.058868860862967436,0.0016600109665179958,0.002594873945523368,0.005089655799440518,0.0,0.010598622827620188
0.5,0.0015601660729042744,0.049729718298187335,-0.049625438288613204,0.0021392375167835972,0.061472122015403446,-0.011225438288611741,0.047795549291566285,0.05953287359275988,0.002122206592264383,0.06140668380396358,-0.049655720205960395,0.05946757557547572,0.0017608171589942013,0.002792058540814427,0.005096064614943746,0.0,0.007398622827620824
0.5199999999999818,0.0018582431669052458,0.0496926294556968,-0.0496253292738067,0.0024387000791640328,0.061448718811821554,-0.009625329273806695,0.04775604559771439,0.05950704385829857,0.0024202825630074243,0.061369585935144126,-0.049655611191153894,0.05942806286469607,0.0018112277956655273,0.002866937813630852,0.005106949022295347,0.0,0.0057986228276222795
0.5600000000000023,0.002465799944708435,0.049617363929435256,-0.049625460141744064,0.0030490656414886384,0.06140134774442605,-0.006425460141742419,0.04767585798054987,0.059454727017001774,0.003027837061347605,0.06129430201093296,-0.04965574205909124,0.05934785686866266,0.0019145941671332338,0.0030711200025541935,0.005144077837798589,0.0,0.002598622827620642
0.5999999999999943,0.0011767168354558123,0.04907450114619996,-0.05029304886109509,0.0017861879080248336,0.06080003659842616,-0.004494426033472804,0.04714346171896056,0.058863671904503756,0.001738737513760093,0.06075147826385473,-0.05032333077844229,0.058815499775189066,0.0020154100831801997,0.0032682714407199875,0.005201324998798345,0.0,0.0
0.6200000000000045,0.0011600999428934928,0.04903957631727823,-0.050293123543133866,0.00177118738945811,0.060764387625981374,-0.004494500715511579,0.04710867272587765,0.058828145690135156,0.0017221195636146099,0.060716553938140384,-0.05032340546048106,0.058780711293869435,0.0020658211356278577,0.0033431348502974195,0.005233324999198361,0.0,0.0
0.6599999999999966,0.0011262237864012007,0.048968959461858926,-0.050293180751312505,0.0017405797788411339,0.06069229387853875,-0.004494557923690218,0.04703833277409258,0.058756302401580196,0.001688241268724071,0.060645938108588426,-0.05032346266865971,0.058710372385250904,0.002169188655813148,0.0035472581245836474,0.005297325000798349,0.0,0.0
0.6999999999999886,0.0025578090345729425,0.04907915081720472,-0.05020344400634791,0.0031656190561968572,0.06086791140491175,-0.004404821178725623,0.047136916767277076,0.05892036347501989,0.003119829853044949,0.06075608611273755,-0.050233725923695106,0.05880891300162184,0.002269999030546539,0.0037444516951839688,0.005361325002398336,0.0,8.673617379884035e-19
0.7199999999999989,0.0027876383157725785,0.0490362476418511,-0.0502034852482649,0.003397171563989301,0.06083557540195536,-0.004404862420642613,0.0470921521155515,0.0588861516809102,0.0033496578349487996,0.0607131759777323,-0.0502337671656121,0.058764141401004395,0.002320410007610655,0.0038193208732803497,0.005393325002798353,0.0,8.673617379884035e-19
0.7599999999999909,0.0032555915482380808,0.04894935149638654,-0.05020356193681952,0.003868612445720843,0.06077019449569293,-0.004404939109197231,0.047001465820531746,0.05881695164910154,0.0038176084358178524,0.06062626566178648,-0.05023384385416672,0.0586734409572993,0.0024237773278553555,0.004023457358025562,0.00545732500439834,0.0,0.0
0.799999999999983,0.0025599768236560885,0.048782391895698406,-0.05036355161571481,0.0031813709713377444,0.06057156290403398,-0.004564928788092525,0.04684015002332264,0.05862389703181109,0.0031219886556979703,0.06045932712572249,-0.05039383353306201,0.05851214626500036,0.0025245916638596093,0.004220603177042349,0.005521325005998327,0.0,0.0
0.8199999999999932,0.002597073989909729,0.048744957431513816,-0.05036351464966016,0.003220143086104098,0.06053586609788298,-0.004564891822037868,0.04680241609706051,0.05858788713017192,0.0031590846883472515,0.06042189153818174,-0.050393796567007355,0.05847441122460746,0.0025750028214049487,0.00429546603943599,0.005553325006398344,0.0,8.673617379884035e-19
0.8599999999999852,0.00267210392409563,0.0486693053159209,-0.05036347785474282,0.003298557897483873,0.060463728375615776,-0.004564855027120534,0.0467261583100543,0.05851511618485401,0.0032341123316076406,0.06034623715057324,-0.050393759772090006,0.0583981511842294,0.002678370588093601,0.0044995849042230515,0.005617325007998331,0.0,0.0
0.9000000000000057,-0.0007320397254464252,0.04798846300403105,-0.05063097883643319,-7.084551607790928e-05,0.05962774938242562,-0.0048323560088108985,0.0460729307172243,0.05770647541933982,-0.00017005193358423653,0.059665497922992174,-0.05066126075378038,0.05774502683942217,0.002779197868695956,0.0046967292968571675,0.005681325009598364,0.0,0.0
0.9199999999999875,-0.0012858740829588616,0.047962232630815414,-0.050630965778672106,-0.0006228982424398372,0.059576190529096566,-0.004832342951049816,0.0460511903209459,0.057659392933948735,-0.000723887085148735,0.059639284320954805,-0.0506612476960193,0.05772330322020725,0.0028296098298242816,0.004771600109232595,0.005713325009998335,0.0,8.673617379884035e-19
0.960000000000008,-0.002414091127799435,0.04790968632257753,-0.05063104694207121,-0.001747526561299567,0.0594720465940981,-0.004832424114448923,0.046007790524283707,0.05756436811703261,-0.0018521057206749864,0.059586772177316304,-0.0506613288594184,0.057679937599915514,0.0029329793976208907,0.004975746077660775,0.005777325011598367,0.0,0.0
1.0,0.0012298618715203445,0.04837082794724199,-0.051491658518403316,0.0018714932160321883,0.06009953437129492,-0.005693035690781027,0.046439380867719156,0.05816250124520622,0.0017918612412266123,0.060047803455885805,-0.05152194043575051,0.05811141748770703,0.003033779780277929,0.005172906198718265,0.005841325013198354,0.0,0.0
1.0199999999999818,0.0014680781645833862,0.04831932417274738,-0.051491592005756814,0.0021118176991989585,0.06005899076688543,-0.005692969178134525,0.04638594791829526,0.05812001101784626,0.0020300759745473904,0.05999629246776872,-0.051521873923104006,0.05805797733753993,0.003084191488397882,0.005247779764181199,0.005873325013598325,0.0,0.0
1.0600000000000023,0.0019537991122594036,0.0482150848773019,-0.05149175821871621,0.0026018016801240113,0.05997709834865825,-0.005693135391093921,0.04627777502645692,0.05803414971502586,0.0025157937654349772,0.059892038463809444,-0.0515220401360634,0.05794978976325854,0.0031875609771751506,0.005451940942716234,0.005937325015198358,0.0,0.0
