time_sec,raw_x,raw_y,raw_yaw,output_x,output_y,output_yaw,raw_waypoint_error_m,corrected_waypoint_error_m,p_x,p_y,p_yaw,lag_position_m,lag_yaw_rad
429.26,-1.4888107361739942,2.697518677615353,0.38688958152340197,-1.4556093423693612,2.5535188721816997,0.35963325730176615,0.05931546182735012,0.0851534642111692,0.004570895479020804,0.006123636794032654,0.0017736218524678497,0.06385778814890304,0.0
429.29999999999995,-1.475087651301587,2.6978197007125786,0.37968311647298947,-1.4395659265187684,2.551238874534413,0.35242679225135365,0.05941621561054323,0.08766731298249765,0.00448177257440854,0.0061829592503189175,0.0018376218540677915,0.06065778814890612,0.0
429.32000000000005,-1.4685884071250273,2.6992679193278004,0.3758895958601292,-1.4318710159392587,2.551405974465429,0.3486332716384934,0.06076944780963406,0.08761250937594131,0.004436547858679019,0.006181662843589692,0.0018696218544679442,0.059057788148898484,0.0
429.36,-1.4556294697499024,2.7020542623332853,0.36805770762883894,-1.4165237314601593,2.5516311988756883,0.3408013834072031,0.06336640680238316,0.0876112453489841,0.004365671867096931,0.006264261271019781,0.001933621856067886,0.05585778814890157,0.0
429.4,-1.4420078376734582,2.6999410666528143,0.3607999977481904,-1.4006475253053514,2.546940644053384,0.33354367352655456,0.0610546791468266,0.0925329548693648,0.004301049064065601,0.0063495400057756056,0.001997621857667828,0.052657788148904656,0.0
429.41999999999996,-1.4354555629579722,2.7011317962661217,0.3570236371953417,-1.3929066212188603,2.5468489053831886,0.3297673129737059,0.06214967597280561,0.09273763341229031,0.004268698201246473,0.006361278770253261,0.002029621858067799,0.05105778814890597,0.0
429.46000000000004,-1.42239060744204,2.703403384822809,0.3495761701988176,-1.3774673865543414,2.546556677233162,0.3223198459771818,0.06423038837707425,0.09325510852869927,0.004222541825800539,0.00646991359268323,0.0020936218596679223,0.047857788148899946,0.0
429.5,-1.4112685667166536,2.7036123598986985,0.3419593069366824,-1.3640265573234365,2.544255551878848,0.3147029827150466,0.06427705648151728,0.09575210770788636,0.00418300919600451,0.006579468880939506,0.002157621861267864,0.04465778814890303,0.0
429.52,-1.4049959141641064,2.704519803299979,0.33834675268328596,-1.356572891924492,2.543888252746489,0.31109042846165014,0.06509287729674246,0.09622812619938849,0.004163579199339756,0.00660399902727483,0.002189621861667835,0.04305778814890434,0.0
429.55999999999995,-1.3925022934570335,2.7062289297738453,0.3312736155023295,-1.3417201086083568,2.543049341987991,0.30401729128069366,0.06661952399868322,0.0972836686540867,0.004142323505940768,0.006738169700627924,0.0022536218632677766,0.03985778814890743,0.0
